username;date;text;hashtags;id;permalink,,,,,,,,,,,,
";2017-12-29 15:22;""Investment in Technology is best for tomorrow. Buy finest and your favorite original Samsung and Huawei Mobile Phones on Easy to Pay Installment plans. Call Now 0322-201-8345 or Visit DreamWorks at Atrium Mall."";;""946748136810319873"";https://twitter.com/TechInstallment/status/946748136810319873",,,,,,,,,,,,
";2017-12-29 15:21;""Get it first at OnTrack!!! # Huawei # Specifications # OnTrackMobiles # Mobiles # Laptops For mobile phones", # laptops and accessories at the lowest possible price," # visit our stores in Bangalore. Call on +(91)-9900303111; 9900077803 for exciting offers.http://www.smatsocial.com/post?code=VnBECgcj4g8E0vYQUKHPisoiTvGGQ4k2nBoPK7ppj9g �?;# # # # # # #;""946747899802681345"";https://twitter.com/OnTrack_mobiles/status/946747899802681345",,,,,,,,,,
";2017-12-29 15:04;""With DreamWorks your good is better and your best is with us. Buy now your favorite Samsung or Huawei Mobile Phones at lowest ever markup rates. pic.twitter.com/NUpVLJ9pdv"";;""946743829276909568"";https://twitter.com/TechInstallment/status/946743829276909568",,,,,,,,,,,,
";2017-12-29 15:01;""# technology # news How to download and play music on the Huawei Watch 2 - Whether you're going to the gym or out on a run"," being able to leave your phone at home is a huge convenience.<p>Audio controls are a huge convenience �?http://ow.ly/xzKB50fXjd3"";# #;""946742854801592322"";https://twitter.com/AydMahdy/status/946742854801592322",,,,,,,,,,,
";2017-12-29 14:59;""Now Get Counted with # DreamWorks # Installment Plans", Buy your favorite # Samsung and # Huawei Mobile Phones on 6-12 Monthly Installment Plans. Call Now 0322-201-8345 or Visit Ground Floor, Atrium Mall," Saddar-Karachi. pic.twitter.com/Zg6mcBJ2AV"";# # # #;""946742368220471297"";https://twitter.com/TechInstallment/status/946742368220471297",,,,,,,,,
";2017-12-29 14:46;""If you think I will ever purchase a Huawei phone and support a corporation in Communist", human rights-abusing, Tibet occupying China," guess again."";;""946739097326030849"";https://twitter.com/ShiKiLove81/status/946739097326030849",,,,,,,,,
";2017-12-29 14:42;""I got a Huawei Nexus 6P. The phone was manufactured and sold with a defective battery. Now that mine is failing they refuse to do anything to help. Would not trust getting another phone from them."";;""946738257827639296"";https://twitter.com/Ryanhacun/status/946738257827639296",,,,,,,,,,,,
";2017-12-29 14:32;""Dont think there is anything wrong with brand loyalty. In a way it brings competitiveness and innovation to the market. Example is huawei integrating an AI on their phone."";;""946735766033633280"";https://twitter.com/RashedMurar/status/946735766033633280",,,,,,,,,,,,
";2017-12-29 14:18;""How to download and play music on the Huawei Watch 2 Whether you're going to the gym or out on a run", being able to leave your phone at home is a huge convenience. Audio controls are a huge convenience of Android Wear," allowing you to pause or skip tra�?http://ift.tt/2lr6gS7"";;""946732044574515200"";https://twitter.com/Millthorn/status/946732044574515200",,,,,,,,,,
";2017-12-29 14:17;""# knownews How to download and play music on the Huawei Watch 2 Whether you're going to the gym or out on a run", being able to leave your phone at home is a huge convenience. Audio controls are a huge convenience of Android Wear," allowing you to pause o�?http://ift.tt/2lr6gS7"";#;""946731952761180160"";https://twitter.com/DerekTMcKinney/status/946731952761180160",,,,,,,,,,
";2017-12-29 13:41;""Huawei mate 10 pro is my favorite. It has everything you want and it's price tag is better than any other phone"";;""946722858457337857"";https://twitter.com/daccache_abdo/status/946722858457337857",,,,,,,,,,,,
";2017-12-29 13:01;""# unlock # unlocking # phone here http://bit.ly/1Om7J7n Huawei Enjoy 7S to be sold globally as Huawei P smart - Last week Huawei announced a new midranger with the name Enjoy 7S. The phone comes with Kirin 659 chipset"," dual cameras on the back and the ... http://ow.ly/uX9O50fXc8U"";# # #;""946712851753852929"";https://twitter.com/ItechUnlimited/status/946712851753852929",,,,,,,,,,,
";2017-12-29 12:53;""@ HuaweiMobileUK an app on my phone called @ opera max won't stay on! Your Huawei phone keeps turning it on off and closing the app even though I have all the settings correct to keep it on..."";;""946710862156492805"";https://twitter.com/Nick_LCFC_fan_1/status/946710862156492805",,,,,,,,,,,,
";2017-12-29 12:33;""Huawei 2018 roadmap leaks"," 3 P-series and 4 Honor smartphones coming next year http://localhost/ROHAN/wordpress/2017/12/28/huawei-2018-roadmap-leaks-3-p-series-and-4-honor-smartphones-coming-next-year/ # phones"";#;""946705793037905927"";https://twitter.com/RohanBarman14/status/946705793037905927",,,,,,,,,,,
";2017-12-29 10:20;""New Honor 9 phone"," hoorah! And @ HuaweiMobileUK ""Huawei ID"" ticks every ""infuriating"" box so far. Do people use their own software before shipping it?"";;""946672258805886976"";https://twitter.com/CodeBrewery/status/946672258805886976",,,,,,,,,,,
";2017-12-29 10:01;""China’s domestic mobile phone industry has entered the stock market. The shipment growth of # Xiaomi", # Huawei and # OPPO is due to increasing overseas sales. Currently," OPPO’s overseas sales accounts for 30 percent of its totalhttps://pandaily.com/offline-war-oppo-xiaomi/ �?;# # #;""946667436484390913"";https://twitter.com/thepandaily/status/946667436484390913",,,,,,,,,,
";2017-12-29 09:49;""I have considered the google pixel also.. it depends what you use the phone for"," I’m big on taking pictures and the camera on the huawei is https://www.digitaltrends.com/mobile/huawei-mate-10-pro-vs-google-pixel-2-xl/ �?;;""946664551910649856"";https://twitter.com/DanielRedfearnn/status/946664551910649856",,,,,,,,,,,
";2017-12-29 08:58;""JuicEBitzÂ® Braided 20AWG USB A to Micro B Fast Charger Data Cable Lead for Android Phones & Tablets", Samsung Galaxy S6 S7 Edge, Note, Tab, Huawei, Nokia, BlackBerry, HTC, LG, Sony Xperia and more (4m," Black) http://ift.tt/2C7Uc3p # electronics # juiceb�?http://ift.tt/2C7Uc3p"";# #;""946651578538381312"";https://twitter.com/tweetzi/status/946651578538381312",,
";2017-12-29 08:44;""Say what you will about apple and them slowing phones down. At least Samsung", HTC, Google, Huawei, Honor," and One plus didn't lie to you."";;""946648133198475265"";https://twitter.com/digitalral/status/946648133198475265",,,,,,,
";2017-12-29 07:52;""I've been experiencing random shutdowns A LOT on Huawei Mate S and it's horrible. 53% and boom the phone is off and needs to be loaded again! I'm scared of going with it because it will turn off."";;""946635019430301696"";https://twitter.com/ZimerX/status/946635019430301696",,,,,,,,,,,,
";2017-12-29 07:26;""Huawei phone. It's convenient", strong, efficient," user friendly and brilliant."";;""946628510285750277"";https://twitter.com/iMODELquotes/status/946628510285750277",,,,,,,,,
";2017-12-29 07:09;""For me"," comfort is equally important if not more important than sound quality. I had Creative EP-600s and Soundmagic IEMs that were better than whatever Huawei bundled in with their phone."";;""946624125140914177"";https://twitter.com/ShriDushyant/status/946624125140914177",,,,,,,,,,,
";2017-12-29 05:41;""(And the Huawei phones are... lacking. The kid has the smaller one and it's garbage)"";;""946602077903405056"";https://twitter.com/NapsAndSarcasm/status/946602077903405056",,,,,,,,,,,,
";2017-12-29 04:27;""The @ Huawei P10 Lite my sister bought off @ amazonca doesn't support 5 GHz Wi-Fi (only in Western EU", Japan and Korea, how dumb) and it's past the 1 month return policy. She was stubbornly using my old phone before the screen cracked," even after buying the new one..."";;""946583329415016448"";https://twitter.com/mueller_matthew/status/946583329415016448",,,,,,,,,
";2017-12-29 04:20;""I really love this filter and blurred background ya it's huawei sissy's phone pic.twitter.com/dxUcAAnEwy"";;""946581617501396992"";https://twitter.com/fitriyaniehari/status/946581617501396992",,,,,,,,,,,,
";2017-12-29 02:57;""It should be free for phones purchased within 2 years. My nexus 6p had battery problems and Huawei replaced it no questions asked."";;""946560704714289153"";https://twitter.com/vlee888/status/946560704714289153",,,,,,,,,,,,
";2017-12-29 02:30;""I have a Huawei G7 since 2 and a half years with I think 3000 maH. My battery lasts like on the first day"," but sometimes my phone just restarts"";;""946553876710412288"";https://twitter.com/Mauritsd21/status/946553876710412288",,,,,,,,,,,
";2017-12-29 02:08;""Nope..... Actually since I serrated using huawei phones..... I no longer have to carry a power bank and no battery issues of any kind"";;""946548457560592384"";https://twitter.com/joniedi/status/946548457560592384",,,,,,,,,,,,
";2017-12-29 01:37;""You are one of the few people I've seen that actually want an LCD screen over OLED. Huawei makes competent phones and they're relatively cheap unlocked"," but I'd check the LTE bands to make sure it works on your carrier."";;""946540612026761216"";https://twitter.com/ThatJoeHindy/status/946540612026761216",,,,,,,,,,,
";2017-12-29 00:32;""Right? I love the part where I pull my @ googlenexus 6P off the charger at 100%", take lunch," then get back to see that 1 hour of web browsing over wifi has dropped my less-than-2-year-old phone to 80%. The # iPhone is looking better and better. # sirPicardIsDissapointpic.twitter.com/1XE3elJlmu"";# #;""946524209227776000"";https://twitter.com/hauoli_akua/status/946524209227776000",,,,,,,,,,
";2017-12-29 00:26;""I deserve to win to make up for the 3 other phones/notebooks I've owned from Huawei that have had shoddy hardware and battery issues. Also because of the lackluster customer support and voided warranties due to above issues. I swear I'll give them great reviews if you pick me."";;""946522682178273281"";https://twitter.com/Bjgaspar/status/946522682178273281",,,,,,,,,,,,
";2017-12-29 00:24;""The Huawei was a great phone"," but I missed my S8 (and my gorgeous case) so I'm a Samsung girl again."";;""946522392549122048"";https://twitter.com/Lisawalsh/status/946522392549122048",,,,,,,,,,,
";2017-12-29 00:12;""Therefore", if you got Nexus 6p from carrier or bought it from any retailer," is either manually replace battery (which is hard) or throw away the phone and never get anything from Google / Huawei until they get their shit together in terms of customer support."";;""946519178499862528"";https://twitter.com/mutovkin/status/946519178499862528",,,,,,,,,,
";2017-12-29 00:12;""Google's approach to Nexus 6p battery issue shows that the phone was so poorly designed that it is cheaper to exchange it to another phone than to swap a battery. Huawei's point of view is that it is Google's phone and problem."";;""946519177602281472"";https://twitter.com/mutovkin/status/946519177602281472",,,,,,,,,,,,
";2017-12-28 21:56;""We're aware of a pairing issue with Huawei phones", and are working to get this fixed as soon as possible. I apologize for any trouble this might cause. If you could DM your email," I'll add you to our support case to be notified once a fix is available. -OA https://twitter.com/messages/compose?recipient_id=15324722 �?;;""946484903230746626"";https://twitter.com/Garmin/status/946484903230746626",,,,,,,,,,
";2017-12-28 21:37;"". @ HuaweiMobile appears to be blanketing the NYC metro ad space. Been hearing their ads on radio & tv all day today... Laying groundwork for a major announcement or rollout? (and I just switched phones... )"";;""946480207535525889"";https://twitter.com/rcarmstrong/status/946480207535525889",,,,,,,,,,,,
";2017-12-28 21:12;""S2 In-Ear Stereo Wireless Bluetooth Music Earphone Bluetooth V4.2 Support Handfree Call", For iPhone, Galaxy, Huawei, Xiaomi, LG," HTC and Other Smart Phones http://app.yourtopshops.com/sharer?ownerid=5731022&productid=98577173 �?;;""946473833606901761"";https://twitter.com/CasaSulMobile/status/946473833606901761",,,,,,
";2017-12-28 21:07;""# Huawei # FRP Unlock Key BY IMEI No Need any Box Or Dongle OPEN TOOL AND CONNECT PHONE IN FASTBOOT MODE MAKE SURE YOUR PHONE DRIVER INSTALLED PUT YOUR FRP KEY IN YOUR TOOL AND CLICK UNLOCK FRP DONE :) http://imeiunlock4.me/servicedtl.php?id=2912 …pic.twitter.com/X0Mz0SMJoz"";# #;""946472600917692417"";https://twitter.com/IMEIUnlock4me/status/946472600917692417",,,,,,,,,,,,
";2017-12-28 21:04;""Can I recommend the Huawei mate 10 pro to you. I'm using the mate 9 and the battery is black magic"," the screen is great and it has a fairly good version of the Android OS on it. Best phone I ever bought. I loved my nexus 6 and kept it longer than i Should of. But the mate is good"";;""946471940205699072"";https://twitter.com/Brian_C_AU/status/946471940205699072",,,,,,,,,,,
";2017-12-28 19:44;""# Huawei new phone leaks and there going after the # iphoneXpic.twitter.com/lYRrpJZQsN"";# #;""946451811455533056"";https://twitter.com/BBUKMIKE/status/946451811455533056",,,,,,,,,,,,
";2017-12-28 19:05;""@ HuaweiDeviceUSA @ Honorglobal been hearing radio ads recenlty about a Huawei phone coming in 2018 to the US", please make it a high end, bezeless, different color options," and the fingerprint reader in the back!"";;""946442005743357952"";https://twitter.com/luisvase/status/946442005743357952",,,,,,,,
